temperature,pressure,humidity,red,green,blue,clear,yaw,pitch,roll,magnetometer_x,magnetometer_y,magnetometer_z,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,datetime,iss_latitude,iss_longitude,iss_altitude_km,speed,photo_link,location
31.950969696044922,1022.491943359375,34.91501235961914,0,0,0,0,316.35446624130947,328.81599953293056,73.53765517067082,32.63752365112305,-4.793457984924316,-37.76795196533203,0.018910780549049377,0.02986348792910576,0.00682351179420948,0.0004902780055999756,0.00030397623777389526,-0.0017622355371713638,2026-04-30 16:37:20.242027,-36.61337635420327,-76.98126591141383,434.3866106723608,7.64862636906678,,
31.96875,1022.48681640625,35.080230712890625,0,0,0,0,316.2207960241577,328.7892490970462,73.86274485440676,32.62168502807617,-4.605393886566162,-37.9285774230957,0.018425889313220978,0.02840672992169857,0.007310905493795872,0.0035438984632492065,0.0009146928787231445,-0.0017619282007217407,2026-04-30 16:37:21.977544,-36.65439457328122,-76.92364445118204,434.3851352498741,7.648618831846336,,
31.915409088134766,1022.451416015625,34.76203155517578,0,0,0,0,316.2734806883206,328.73644148947824,73.7932408494127,32.549251556396484,-4.647317886352539,-38.315799713134766,0.019153228029608727,0.029377900063991547,0.009504176676273346,0.001710783690214157,-0.0015284940600395203,-0.0005399659276008606,2026-04-30 16:37:23.819089,-36.73633375350684,-76.80820536669455,434.3821558739028,7.648608906839481,,
31.86206817626953,1022.4716796875,35.009857177734375,0,0,0,0,316.15993562355834,328.6374174068914,73.63112630946245,32.49479293823242,-4.62382173538208,-38.27301025390625,0.018425889313220978,0.030349070206284523,0.011210055090487003,0.0014054663479328156,-0.0009177103638648987,-0.0008454490453004837,2026-04-30 16:37:25.558183,-36.8181427163867,-76.6925039584713,434.379138525067,7.648597331606454,,
31.86206817626953,1022.47607421875,35.05881118774414,0,0,0,0,316.28265363237597,328.6611898802976,73.47783637391986,32.535579681396484,-4.517281532287598,-38.443519592285156,0.01769855059683323,0.0276783537119627,0.0075546023435890675,0.0007945895195007324,-0.0009180530905723572,-0.00023478642106056213,2026-04-30 16:37:27.286350,-36.89982081140002,-76.57653930099823,434.3760832856524,7.648585809811922,Photo180.jpg,Unknown
31.86206817626953,1022.450927734375,34.829341888427734,0,0,0,0,316.19429489017807,328.7303933569682,73.43731286157417,32.80012512207031,-4.797317028045654,-38.40434646606445,0.018425889313220978,0.027435559779405594,0.01023526769131422,-0.00012151151895523071,-0.0009181872010231018,-0.0002346038818359375,2026-04-30 16:37:29.129374,-36.94061057941854,-76.51845796474906,434.374541482729,7.648578412164474,,
31.933189392089844,1022.484619140625,35.01903533935547,0,0,0,0,316.03370006731814,328.62652325516524,73.24397069673861,32.72228240966797,-4.577598571777344,-38.58740997314453,0.01745610684156418,0.02913510985672474,0.010722661390900612,0.0017105601727962494,-0.003361336886882782,-0.0005401913076639175,2026-04-30 16:37:30.867213,-37.022091146902326,-76.40209669952125,434.37142956204025,7.648568627706738,,
31.844287872314453,1022.47802734375,34.81710433959961,0,0,0,0,316.06579854132264,328.6020780081258,73.06788158974652,32.79505920410156,-4.598989963531494,-38.30137634277344,0.020123012363910675,0.029620693996548653,0.009991570375859737,0.0017103925347328186,-0.0015285909175872803,0.00037600286304950714,2026-04-30 16:37:32.610618,-37.10343920820132,-76.28546987427958,434.36827995710246,7.648557240000988,,
31.826507568359375,1022.4814453125,34.771209716796875,0,0,0,0,315.9556310051049,328.48059967864253,73.01790509558954,32.751739501953125,-4.553064346313477,-38.667789459228516,0.018910780549049377,0.030834658071398735,0.011941145174205303,-0.0004276446998119354,-1.735985279083252e-06,-0.00023496150970458984,2026-04-30 16:37:34.471928,-37.18465410316569,-76.16857656606882,434.3650927506869,7.648545906550619,,
31.897628784179688,1022.485107421875,35.15365982055664,0,0,0,0,315.87713164097397,328.52851004057555,72.9278968627071,32.424198150634766,-4.281087398529053,-38.306854248046875,0.019153228029608727,0.0313202403485775,0.010722661390900612,-0.0004272162914276123,-0.0009181052446365356,-0.00023500993847846985,2026-04-30 16:37:36.224374,-37.265735168881314,-76.05141585279874,434.3618680257159,7.6485346273841746,,
31.897628784179688,1022.4931640625,34.93642807006836,0,0,0,0,316.00203189523137,328.76276162344493,73.10819336622794,32.454566955566406,-4.393762588500977,-38.228050231933594,0.018910780549049377,0.028892317786812782,0.009260480292141438,0.0007942467927932739,0.0003032684326171875,0.0012918990105390549,2026-04-30 16:37:37.969449,-37.306225307852095,-75.99273493136278,434.3602416197109,7.648527412310413,,
31.915409088134766,1022.470703125,35.20873260498047,0,0,0,0,315.94129785313163,328.7330571307445,72.89869097381613,32.5584602355957,-4.441688537597656,-38.61622619628906,0.017940998077392578,0.028163937851786613,0.005361330695450306,-0.00012206286191940308,-0.0003077089786529541,-0.0002355426549911499,2026-04-30 16:37:39.838726,-37.38710438066558,-75.87517138361345,434.3569607726431,7.64851781074519,,
31.915409088134766,1022.5048828125,34.982322692871094,0,0,0,0,315.67993041925735,328.7665694539072,73.2579589241588,32.332923889160156,-4.536549091339111,-38.731563568115234,0.019153228029608727,0.028892317786812782,0.006336118094623089,-0.00042763352394104004,-0.0018347948789596558,-0.0011516846716403961,2026-04-30 16:37:41.582704,-37.46784795480627,-75.75733812973037,434.35364261487575,7.648506668150559,,
31.915409088134766,1022.4697265625,34.911949157714844,0,0,0,0,315.2967841275763,328.6578772385502,73.28852402069461,32.35590362548828,-4.707032203674316,-38.699867248535156,0.018183445557951927,0.029377900063991547,0.009260480292141438,0.00018329918384552002,-0.0021396055817604065,0.0019024629145860672,2026-04-30 16:37:43.334194,-37.54845535763739,-75.6392342511048,434.35028722977586,7.648495580567361,Photo189.jpg,Unknown
31.950969696044922,1022.477294921875,35.15060043334961,0,0,0,0,315.09330596201244,328.8204186653236,73.44586425841503,32.125118255615234,-4.612290859222412,-38.4693603515625,0.018425889313220978,0.027435559779405594,0.008041995577514172,0.0007936134934425354,0.0012197941541671753,0.00037566013634204865,2026-04-30 16:37:45.178745,-37.588707783848605,-75.58008054075692,434.34859560306904,7.648488509555556,,
31.826507568359375,1022.477783203125,34.66412353515625,0,0,0,0,315.0303418631487,328.720882318549,73.27601794432431,32.18962097167969,-4.243729114532471,-37.4428825378418,0.019395673647522926,0.030106279999017715,0.008285692892968655,0.003847595304250717,-1.780688762664795e-06,-0.0017621852457523346,2026-04-30 16:37:46.933211,-37.6691096624104,-75.4615690051179,434.34518453358396,7.648479052657964,,
31.915409088134766,1022.50390625,34.82016372680664,0,0,0,0,315.1570282118741,328.650777256908,73.15326578456084,32.189796447753906,-4.115636825561523,-37.74861526489258,0.019880564883351326,0.030106279999017715,0.008285692892968655,-0.001039411872625351,0.0015252605080604553,-0.000235043466091156,2026-04-30 16:37:48.678222,-37.749373675844254,-75.34278455329842,434.34173644576094,7.648468103542781,,
31.933189392089844,1022.4892578125,34.6885986328125,0,0,0,0,315.24760676555223,328.71909280898643,73.69673027644042,32.220062255859375,-4.188287258148193,-38.48841857910156,0.017940998077392578,0.02986348792910576,0.011697448790073395,-0.00012363865971565247,0.00030335038900375366,-0.0005402956157922745,2026-04-30 16:37:50.572232,-37.82949914172059,-75.22372627092716,434.33825142341175,7.6484572099821895,,
31.915409088134766,1022.49169921875,34.7406120300293,0,0,0,0,315.2009019320077,328.87392636728146,73.85719191061153,32.312705993652344,-4.3716936111450195,-39.20758056640625,0.018183445557951927,0.029620693996548653,0.01023526769131422,-0.0007345899939537048,0.0009140670299530029,-0.0002346821129322052,2026-04-30 16:37:52.316907,-37.909485374801385,-75.10439324498627,434.33472955047546,7.6484463723914295,,
32.004310607910156,1022.48779296875,34.000186920166016,0,0,0,0,315.27857484324903,328.77192773731105,73.74771763859457,32.1076774597168,-4.269125938415527,-39.22848129272461,0.019153228029608727,0.02913510985672474,0.008285692892968655,0.0004872344434261322,-0.00030813366174697876,0.0003758743405342102,2026-04-30 16:37:54.067816,-37.94942606413731,-75.0446234182465,434.3329548212978,7.648439489502255,,
32.03987121582031,1022.473876953125,34.95784378051758,0,0,0,0,315.0184744094658,328.6629964653331,74.14330853494336,32.25966262817383,-4.226564884185791,-39.12446594238281,0.018425889313220978,0.03059186413884163,0.009991570375859737,-0.00042894482612609863,0.0015244632959365845,0.0022085998207330704,2026-04-30 16:37:55.938801,-38.02920215704735,-74.9248765681686,434.32937783012403,7.648430221297886,,
31.87984848022461,1022.476806640625,34.78038787841797,0,0,0,0,314.6507301943631,328.8883585569977,74.50651067424796,32.29802703857422,-4.307914733886719,-39.142616271972656,0.01745610684156418,0.02913510985672474,0.011210055090487003,-0.0004291348159313202,0.0021355897188186646,-0.0011509023606777191,2026-04-30 16:37:57.691768,-38.1088372917475,-74.80485269834017,434.3257641987193,7.6484195243316355,,
31.915409088134766,1022.4814453125,34.8262825012207,0,0,0,0,314.496794805944,328.6956276940929,74.3081619807508,32.61917495727539,-4.391355991363525,-39.159854888916016,0.018425889313220978,0.0276783537119627,0.009991570375859737,-0.00012337788939476013,-0.0009187087416648865,-0.00023470260202884674,2026-04-30 16:37:59.442349,-38.18833077313226,-74.68455090100444,434.32211401144014,7.648408884227482,Photo198.jpg,Unknown
31.86206817626953,1022.5,35.09858703613281,0,0,0,0,314.4272873858553,328.54158643774156,74.20788797354584,32.61119842529297,-4.031582355499268,-38.70801544189453,0.019153228029608727,0.030834658071398735,0.007067208644002676,-0.00042879581451416016,0.0009137913584709167,-0.000845644623041153,2026-04-30 16:38:01.371603,-38.26768190326733,-74.56397027007043,434.31842735274586,7.648398300776167,,
31.950969696044922,1022.4990234375,35.0251579284668,0,0,0,0,314.520437505756,328.71724182772135,74.61224883278894,32.48120880126953,-3.888577938079834,-38.35637283325195,0.01672876812517643,0.027921147644519806,0.009016782976686954,-0.0007348023355007172,0.00030256807804107666,0.0022087860852479935,2026-04-30 16:38:03.125594,-38.307303867737225,-74.50357510931721,434.31657037304467,7.648391609155006,,
31.96875,1022.486328125,34.85993576049805,0,0,0,0,314.6251374755431,328.77260392603887,74.694730197206,32.61954116821289,-4.089363098144531,-38.49982452392578,0.018183445557951927,0.026707183569669724,0.008773086592555046,0.00018141046166419983,-0.0024460479617118835,-0.0008455123752355576,2026-04-30 16:38:04.876483,-38.3864401561717,-74.3825745328626,434.31282916584496,7.648382532540371,,
32.004310607910156,1022.4970703125,34.774269104003906,0,0,0,0,314.6719686675873,328.8774917260282,74.76799763643272,32.48764419555664,-4.024720668792725,-38.663848876953125,0.017940998077392578,0.028649523854255676,0.010478964075446129,0.0007919594645500183,-0.0009191185235977173,-0.002066832035779953,2026-04-30 16:38:06.748324,-38.46543233611812,-74.26129286528968,434.3090516988741,7.648372092215521,,
32.03987121582031,1022.496826171875,34.66412353515625,0,0,0,0,314.911838081049,328.93880291911285,74.35344613494797,32.143863677978516,-4.078220367431641,-38.65420150756836,0.01745610684156418,0.02986348792910576,0.009504176676273346,0.0007919222116470337,-2.7492642402648926e-06,0.002819810062646866,2026-04-30 16:38:08.506188,-38.54427969971062,-74.13972920686601,434.30523805698886,7.648361709324082,,
31.933189392089844,1022.50390625,34.84463882446289,0,0,0,0,314.98523529386995,328.82008057095965,74.36617760756089,32.38035202026367,-4.324929714202881,-38.69905090332031,0.018910780549049377,0.02986348792910576,0.008041995577514172,0.0017081573605537415,0.0015241652727127075,-0.00023469142615795135,2026-04-30 16:38:10.261734,-38.62298153623614,-74.01788265984307,434.3013883251351,7.648351383996374,,
31.96875,1022.4990234375,34.856876373291016,0,0,0,0,314.7963088463328,328.88283293395915,74.652867967783,32.7744255065918,-4.296045780181885,-39.6257209777832,0.01648632250726223,0.028163937851786613,0.011697448790073395,-0.000430036336183548,0.0015238597989082336,-0.0008452478796243668,2026-04-30 16:38:12.164046,-38.662277658972684,-73.95685302311671,434.2994499520473,7.648344886565444,,
32.03987121582031,1022.498046875,34.97314453125,0,0,0,0,314.8184215837707,328.73293077224486,74.412342856161,32.64498519897461,-4.203970432281494,-39.155372619628906,0.017940998077392578,0.02913510985672474,0.005848724395036697,-0.002262488007545471,0.0003023073077201843,-0.0014561358839273453,2026-04-30 16:38:13.925774,-38.74075986608172,-73.83458046441149,434.2955462447626,7.6483360051332605,,
31.844287872314453,1022.473876953125,34.924190521240234,0,0,0,0,314.74538978607035,328.82697564692677,74.49048022026594,32.49033737182617,-4.314947128295898,-38.2857780456543,0.017940998077392578,0.028892317786812782,0.008773086592555046,0.0007918030023574829,0.0033560916781425476,-0.00023437663912773132,2026-04-30 16:38:15.677822,-38.819094756875685,-73.7120227818749,434.29160666035386,7.648325825131,Photo207.jpg,Unknown
32.05765151977539,1022.48876953125,34.91807174682617,0,0,0,0,314.56419511267364,328.9615611094273,74.38815715630999,32.36090850830078,-4.135162830352783,-38.677608489990234,0.01721366122364998,0.028649523854255676,0.007798299193382263,0.004150960594415665,-0.00030891597270965576,-0.0020665880292654037,2026-04-30 16:38:17.488087,-38.897281610658446,-73.58917908527651,434.2876312841345,7.648315703506504,,
31.986530303955078,1022.495361328125,34.869117736816406,0,0,0,0,314.4527264254191,329.1497430663449,74.55677403635009,32.38119888305664,-4.110752582550049,-39.180049896240234,0.020850349217653275,0.029377900063991547,0.008041995577514172,0.0020125918090343475,-0.0003087446093559265,-0.0011499803513288498,2026-04-30 16:38:19.233363,-38.975319703878135,-73.46604848669877,434.28362020151144,7.648305640742902,,
